,wheat,corn,dairy,beef,chicken,rice,apple,potatoes,broccoli,carrots,target
6152,4.0,2.0,5.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,rice
6153,5.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,none
6154,4.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,none
6155,2.0,5.0,4.0,4.0,3.0,5.0,5.0,1.0,4.0,2.0,none
6156,3.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,none
6157,5.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,none
6158,5.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,none
6159,5.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,none
6160,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,none
6161,4.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,none
6162,5.0,4.0,4.0,1.0,3.0,1.0,5.0,4.0,4.0,4.0,none
6163,2.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,none
6164,4.0,1.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,none
6165,4.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,2.0,4.0,none
6166,4.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,none
6167,5.0,4.0,1.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,none
6168,1.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,4.0,5.0,none
6169,1.0,4.0,3.0,1.0,5.0,2.0,2.0,4.0,2.0,4.0,none
6170,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,none
6171,3.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,5.0,none
6172,4.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,5.0,1.0,none
6173,4.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,none
6174,2.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,1.0,none
6175,2.0,3.0,3.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,none
6176,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,none
6177,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,none
6178,4.0,5.0,1.0,4.0,1.0,4.0,5.0,3.0,1.0,1.0,none
6179,4.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,none
6180,1.0,3.0,5.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,beef
6181,4.0,1.0,3.0,1.0,2.0,5.0,3.0,4.0,4.0,3.0,none
6182,1.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,none
6183,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,none
6184,2.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,5.0,none
6185,5.0,2.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,1.0,none
6186,5.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,none
6187,5.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,none
6188,4.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,4.0,5.0,none
6189,5.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,none
6190,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,1.0,none
6191,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,none
6192,2.0,1.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,none
6193,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,2.0,none
6194,2.0,2.0,4.0,5.0,4.0,1.0,4.0,5.0,1.0,1.0,none
6195,4.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,none
6196,1.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,none
6197,2.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,none
6198,1.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,none
6199,4.0,5.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,none
6200,5.0,5.0,4.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,none
6201,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,none
6202,4.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,5.0,4.0,none
6203,3.0,3.0,5.0,4.0,3.0,5.0,1.0,4.0,1.0,4.0,none
6204,5.0,1.0,1.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,none
6205,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,none
6206,4.0,4.0,1.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,none
6207,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,1.0,3.0,none
6208,5.0,5.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,1.0,none
6209,4.0,2.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,2.0,none
6210,5.0,3.0,3.0,4.0,4.0,1.0,5.0,4.0,1.0,3.0,none
6211,1.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,none
6212,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,none
6213,4.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,none
6214,3.0,5.0,5.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,none
6215,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,chicken
6216,2.0,5.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,none
6217,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,1.0,none
6218,5.0,1.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,4.0,carrots
6219,2.0,2.0,2.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,none
6220,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,none
6221,3.0,4.0,5.0,4.0,1.0,5.0,1.0,2.0,4.0,2.0,none
6222,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,none
6223,3.0,4.0,1.0,2.0,4.0,5.0,4.0,3.0,5.0,5.0,none
6224,2.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,5.0,5.0,none
6225,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,none
6226,5.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,none
6227,4.0,5.0,5.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,none
6228,2.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,4.0,4.0,apple
6229,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,none
6230,4.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,none
6231,2.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,none
6232,4.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,none
6233,2.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,5.0,2.0,none
6234,1.0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,none
6235,2.0,5.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,potatoes
6236,1.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,none
6237,4.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,none
6238,1.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,none
6239,3.0,4.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,none
6240,5.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,4.0,none
6241,1.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0,none
6242,4.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,none
6243,2.0,5.0,2.0,5.0,3.0,3.0,4.0,4.0,1.0,3.0,none
6244,3.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,none
6245,2.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0,4.0,none
6246,2.0,5.0,1.0,2.0,5.0,5.0,1.0,4.0,4.0,4.0,none
6247,3.0,1.0,3.0,4.0,5.0,4.0,3.0,2.0,5.0,5.0,none
6248,2.0,4.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,1.0,rice
6249,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,none
6250,4.0,4.0,1.0,5.0,4.0,1.0,4.0,2.0,4.0,4.0,none
6251,4.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,none
6252,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,none
6253,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0,none
6254,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,none
6255,3.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,2.0,2.0,apple
6256,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,none
6257,5.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,none
6258,2.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,none
6259,4.0,4.0,1.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,none
6260,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,none
6261,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,none
6262,1.0,3.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,none
6263,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,none
6264,4.0,1.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,none
6265,4.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,1.0,5.0,none
6266,3.0,2.0,1.0,5.0,4.0,3.0,2.0,4.0,1.0,1.0,none
6267,3.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,none
6268,2.0,5.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,3.0,none
6269,5.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,none
6270,4.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,none
6271,2.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0,carrots
6272,4.0,5.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,none
6273,2.0,3.0,1.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,none
6274,4.0,3.0,2.0,1.0,4.0,5.0,1.0,4.0,3.0,4.0,none
6275,4.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,4.0,none
6276,2.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,none
6277,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,none
6278,5.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,none
6279,1.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,none
6280,4.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,4.0,2.0,none
6281,2.0,2.0,5.0,3.0,3.0,1.0,4.0,2.0,4.0,5.0,none
6282,5.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,none
6283,2.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,none
6284,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,none
6285,1.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,2.0,4.0,none
6286,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,none
6287,3.0,1.0,4.0,1.0,1.0,3.0,3.0,5.0,2.0,3.0,none
6288,3.0,5.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,none
6289,1.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,none
6290,4.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,none
6291,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,5.0,none
6292,4.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,none
6293,5.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,none
6294,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,none
6295,5.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,none
6296,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,none
6297,4.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,2.0,5.0,none
6298,4.0,4.0,2.0,5.0,4.0,5.0,1.0,4.0,3.0,4.0,none
6299,4.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,5.0,1.0,none
6300,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,none
6301,5.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,none
6302,1.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,none
6303,3.0,1.0,3.0,5.0,1.0,3.0,4.0,2.0,2.0,5.0,none
6304,1.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,1.0,none
6305,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,none
6306,1.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,5.0,none
6307,1.0,4.0,5.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,apple
6308,4.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,5.0,none
6309,5.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,none
6310,5.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,none
6311,4.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,none
6312,4.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,none
6313,3.0,3.0,1.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,none
6314,5.0,4.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,none
6315,1.0,4.0,5.0,1.0,2.0,3.0,5.0,4.0,4.0,2.0,none
6316,5.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,none
6317,5.0,3.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,none
6318,4.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,none
6319,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,none
6320,4.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,none
6321,4.0,4.0,5.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,none
6322,1.0,2.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,5.0,none
6323,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,4.0,none
6324,4.0,1.0,5.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,none
6325,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,none
6326,4.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,none
6327,4.0,4.0,5.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,none
6328,3.0,3.0,4.0,1.0,5.0,5.0,2.0,1.0,5.0,4.0,none
6329,5.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0,4.0,2.0,none
6330,2.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,none
6331,4.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,none
6332,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,none
6333,4.0,1.0,1.0,5.0,5.0,2.0,5.0,2.0,3.0,1.0,none
6334,1.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,4.0,1.0,none
6335,2.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,none
6336,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,none
6337,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,none
6338,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,none
6339,4.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,none
6340,4.0,4.0,2.0,4.0,5.0,4.0,1.0,5.0,2.0,4.0,none
6341,3.0,5.0,3.0,4.0,1.0,5.0,4.0,3.0,5.0,1.0,none
6342,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,3.0,none
6343,4.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,none
6344,5.0,1.0,4.0,2.0,5.0,1.0,3.0,1.0,5.0,4.0,none
6345,2.0,3.0,5.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,none
6346,3.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,none
6347,4.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,none
6348,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,none
6349,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,none
6350,4.0,1.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,none
6351,3.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,none
6352,1.0,1.0,3.0,5.0,4.0,4.0,1.0,5.0,4.0,3.0,none
6353,4.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,none
6354,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,corn
6355,2.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,none
6356,1.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,5.0,none
6357,4.0,4.0,4.0,1.0,4.0,5.0,5.0,2.0,1.0,3.0,none
6358,1.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,2.0,none
6359,5.0,5.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,5.0,none
6360,4.0,1.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,4.0,none
6361,4.0,2.0,5.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,none
6362,2.0,2.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,none
6363,2.0,4.0,3.0,5.0,4.0,1.0,4.0,5.0,2.0,3.0,none
6364,3.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,5.0,4.0,none
6365,4.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,3.0,none
6366,5.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,none
6367,3.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,none
6368,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,1.0,none
6369,5.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,none
6370,4.0,1.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,none
6371,3.0,4.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,none
6372,4.0,5.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,none
6373,4.0,1.0,3.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,none
6374,4.0,4.0,1.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,none
6375,4.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,none
6376,2.0,1.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,none
6377,4.0,3.0,4.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0,none
6378,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,none
6379,4.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,none
6380,4.0,1.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,none
6381,4.0,4.0,5.0,3.0,2.0,5.0,5.0,2.0,2.0,4.0,none
6382,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,none
6383,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,1.0,none
6384,4.0,1.0,5.0,5.0,2.0,3.0,1.0,5.0,4.0,1.0,none
6385,5.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,none
6386,3.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,none
6387,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,none
6388,4.0,5.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,none
6389,3.0,4.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,5.0,none
6390,4.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,5.0,4.0,none
6391,5.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,1.0,4.0,none
6392,4.0,3.0,4.0,1.0,5.0,4.0,1.0,3.0,4.0,3.0,none
6393,2.0,4.0,1.0,4.0,5.0,3.0,3.0,2.0,2.0,1.0,potatoes
6394,4.0,5.0,3.0,1.0,4.0,4.0,3.0,5.0,3.0,1.0,broccoli
6395,4.0,1.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,none
6396,4.0,5.0,1.0,5.0,3.0,1.0,3.0,4.0,4.0,4.0,none
6397,1.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,none
6398,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,none
6399,4.0,2.0,4.0,5.0,3.0,1.0,2.0,4.0,2.0,4.0,none
6400,1.0,4.0,2.0,5.0,5.0,4.0,1.0,2.0,4.0,4.0,none
6401,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,2.0,5.0,none
6402,1.0,4.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,none
6403,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,none
6404,4.0,4.0,5.0,2.0,5.0,2.0,3.0,5.0,4.0,3.0,none
6405,5.0,4.0,4.0,5.0,5.0,2.0,5.0,1.0,3.0,4.0,none
6406,4.0,4.0,4.0,4.0,1.0,2.0,4.0,5.0,3.0,5.0,none
6407,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,5.0,4.0,none
6408,5.0,3.0,4.0,2.0,5.0,3.0,5.0,4.0,2.0,1.0,none
6409,4.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,2.0,none
6410,4.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,none
6411,2.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,none
6412,4.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,none
6413,2.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,5.0,3.0,none
6414,3.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,none
6415,4.0,4.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,1.0,none
6416,2.0,3.0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,2.0,none
6417,4.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,none
6418,3.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,none
6419,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,none
6420,4.0,4.0,2.0,5.0,2.0,1.0,4.0,5.0,3.0,4.0,none
6421,4.0,4.0,2.0,5.0,4.0,4.0,3.0,1.0,5.0,2.0,none
6422,4.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,4.0,none
6423,3.0,1.0,1.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,none
6424,2.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,none
6425,5.0,2.0,2.0,3.0,1.0,5.0,1.0,5.0,1.0,3.0,chicken
6426,1.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,none
6427,1.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,none
6428,1.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,none
6429,2.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,none
6430,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,none
6431,4.0,4.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,5.0,chicken
6432,1.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,5.0,2.0,none
6433,5.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,none
6434,4.0,4.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,none
6435,4.0,1.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,none
6436,2.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,5.0,2.0,none
6437,4.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,4.0,5.0,none
6438,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,none
6439,4.0,4.0,4.0,2.0,5.0,3.0,4.0,1.0,4.0,4.0,none
6440,2.0,4.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,none
6441,2.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,none
6442,5.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,none
6443,4.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,none
6444,2.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,5.0,none
6445,1.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,none
6446,1.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,none
6447,4.0,3.0,2.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,none
6448,1.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,none
6449,4.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,1.0,none
6450,3.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,5.0,4.0,carrots
6451,3.0,4.0,4.0,2.0,4.0,4.0,5.0,1.0,5.0,5.0,none
6452,2.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,5.0,4.0,none
6453,5.0,1.0,4.0,5.0,3.0,4.0,5.0,4.0,2.0,5.0,none
6454,4.0,4.0,4.0,5.0,4.0,2.0,3.0,5.0,1.0,3.0,none
6455,4.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,2.0,2.0,none
6456,3.0,3.0,5.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,none
6457,5.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,1.0,none
6458,4.0,5.0,2.0,3.0,2.0,3.0,1.0,5.0,4.0,4.0,none
6459,4.0,4.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,none
6460,4.0,1.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,none
